timestamp,price,position,realized_pnl,unrealized_pnl,pnl_total,market_pnl,accuracy
2025-06-27T19:48:34.970934,106972.3,-1,42.860856,8.5,51.360856,45.10000000000582,80.95238095238095
2025-06-27T19:48:36.006285,106971.2,-1,42.860856,10.19999999999709,53.06085599999709,43.40000000000873,81.81818181818183
2025-06-27T19:48:37.027449,106971.2,-1,42.860856,10.19999999999709,53.06085599999709,41.70000000001164,82.6086956521739
2025-06-27T19:48:38.060364,106969.5,-1,42.860856,11.0,53.860856,40.90000000000873,83.33333333333334
2025-06-27T19:48:39.108513,106968.7,-1,42.860856,11.19999999999709,54.06085599999709,40.70000000001164,84.0
2025-06-27T19:48:40.163739,106968.5,-1,42.860856,11.599999999991269,54.46085599999127,40.30000000001746,84.61538461538461
2025-06-27T19:48:41.220640,106968.1,-1,42.860856,11.69999999999709,54.56085599999709,40.20000000001164,85.18518518518519
2025-06-27T19:48:42.259290,106968.1,-1,42.860856,11.69999999999709,54.56085599999709,40.10000000000582,85.71428571428571
2025-06-27T19:48:43.297204,106968.0,-1,42.860856,12.099999999991269,54.96085599999127,39.70000000001164,86.20689655172413
2025-06-27T19:48:44.351802,106967.6,-1,42.860856,12.39999999999418,55.26085599999418,39.40000000000873,86.66666666666667
2025-06-27T19:48:45.409149,106967.3,-1,42.860856,12.39999999999418,55.26085599999418,39.40000000000873,86.66666666666667
2025-06-27T19:48:46.433656,106967.3,-1,42.860856,12.5,55.360856,39.30000000000291,87.09677419354838
2025-06-27T19:48:47.489694,106967.2,-1,42.860856,12.5,55.360856,39.30000000000291,87.09677419354838
2025-06-27T19:48:48.529459,106967.2,-1,42.860856,12.5,55.360856,39.30000000000291,87.09677419354838
2025-06-27T19:48:49.568836,106967.2,-1,42.860856,12.5,55.360856,39.30000000000291,87.09677419354838
2025-06-27T19:48:50.616092,106967.2,-1,42.860856,12.69999999999709,55.56085599999709,39.10000000000582,87.5
2025-06-27T19:48:51.650730,106967.0,-1,42.860856,13.30000000000291,56.16085600000291,38.5,87.87878787878788
2025-06-27T19:48:52.694749,106966.4,-1,42.860856,13.39999999999418,56.26085599999418,38.40000000000873,88.23529411764706
2025-06-27T19:48:53.733480,106966.4,-1,42.860856,13.39999999999418,56.26085599999418,38.30000000001746,88.57142857142857
2025-06-27T19:48:54.789263,106966.3,-1,42.860856,13.39999999999418,56.26085599999418,38.30000000001746,88.57142857142857
2025-06-27T19:48:55.834713,106966.3,-1,42.860856,13.39999999999418,56.26085599999418,38.30000000001746,88.57142857142857
2025-06-27T19:48:56.861738,106966.3,-1,42.860856,13.69999999999709,56.56085599999709,38.00000000001455,88.88888888888889
2025-06-27T19:48:57.904008,106966.0,-1,42.860856,14.39999999999418,57.26085599999418,37.30000000001746,89.1891891891892
2025-06-27T19:48:58.938367,106965.3,-1,42.860856,16.80000000000291,59.66085600000291,34.90000000000873,89.47368421052632
2025-06-27T19:48:59.958735,106965.3,-1,42.860856,16.80000000000291,59.66085600000291,32.5,89.74358974358975
2025-06-27T19:49:00.978519,106962.9,-1,42.860856,16.80000000000291,59.66085600000291,32.5,89.74358974358975
2025-06-27T19:49:01.997731,106962.9,-1,42.860856,17.59999999999127,60.46085599999127,31.70000000001164,90.0
2025-06-27T19:49:03.029542,106962.1,-1,42.860856,18.0,60.860856,31.30000000000291,90.2439024390244
2025-06-27T19:49:04.067699,106961.7,-1,42.860856,18.39999999999418,61.26085599999418,30.90000000000873,90.47619047619048
2025-06-27T19:49:05.097692,106961.7,-1,42.860856,18.39999999999418,61.26085599999418,30.500000000014552,90.69767441860465
2025-06-27T19:49:06.133025,106961.3,-1,42.860856,18.69999999999709,61.56085599999709,30.20000000001164,90.9090909090909
2025-06-27T19:49:07.174329,106961.0,-1,42.860856,18.80000000000291,61.66085600000291,30.10000000000582,91.11111111111111
2025-06-27T19:49:08.228153,106960.9,-1,42.860856,18.89999999999418,61.76085599999418,30.000000000014552,91.30434782608695
2025-06-27T19:49:09.261412,106960.8,-1,42.860856,19.59999999999127,62.46085599999127,29.300000000017462,91.48936170212765
2025-06-27T19:49:10.291284,106960.8,-1,42.860856,19.59999999999127,62.46085599999127,28.600000000020373,91.66666666666666
2025-06-27T19:49:11.347665,106960.1,-1,42.860856,19.89999999999418,62.76085599999418,28.300000000017462,91.83673469387756
2025-06-27T19:49:12.388086,106959.8,-1,42.860856,19.89999999999418,62.76085599999418,28.300000000017462,91.83673469387756
2025-06-27T19:49:13.435466,106959.8,-1,42.860856,20.80000000000291,63.66085600000291,27.40000000000873,92.0
2025-06-27T19:49:14.474039,106959.8,-1,42.860856,20.80000000000291,63.66085600000291,26.5,92.15686274509804
2025-06-27T19:49:15.504019,106958.9,-1,42.860856,21.0,63.860856,26.30000000000291,92.3076923076923
2025-06-27T19:49:16.558553,106958.7,-1,42.860856,21.0,63.860856,26.30000000000291,92.3076923076923
2025-06-27T19:49:17.599852,106958.7,-1,42.860856,21.0,63.860856,26.30000000000291,92.3076923076923
2025-06-27T19:49:18.636325,106958.7,-1,42.860856,21.0,63.860856,26.30000000000291,92.3076923076923
2025-06-27T19:49:19.676350,106958.7,-1,42.860856,22.19999999999709,65.06085599999709,25.10000000000582,92.45283018867924
2025-06-27T19:49:20.727074,106957.5,-1,42.860856,22.5,65.360856,24.80000000000291,92.5925925925926
2025-06-27T19:49:21.757111,106957.2,-1,42.860856,22.80000000000291,65.66085600000291,24.5,92.72727272727272
2025-06-27T19:49:22.812319,106956.9,-1,42.860856,23.0,65.860856,24.30000000000291,92.85714285714286
2025-06-27T19:49:23.853029,106956.9,-1,42.860856,23.0,65.860856,24.10000000000582,92.98245614035088
2025-06-27T19:49:24.903381,106956.7,-1,42.860856,23.0,65.860856,24.10000000000582,92.98245614035088
2025-06-27T19:49:25.938271,106956.7,-1,42.860856,23.0,65.860856,24.10000000000582,92.98245614035088
2025-06-27T19:49:26.960391,106956.7,-1,42.860856,23.39999999999418,66.26085599999418,23.70000000001164,93.10344827586206
2025-06-27T19:49:27.980893,106956.7,-1,42.860856,23.39999999999418,66.26085599999418,23.300000000017462,93.22033898305084
2025-06-27T19:49:29.001362,106956.3,-1,42.860856,23.80000000000291,66.66085600000291,22.90000000000873,93.33333333333333
2025-06-27T19:49:30.032667,106955.9,-1,42.860856,24.30000000000291,67.16085600000291,22.40000000000873,93.44262295081968
2025-06-27T19:49:31.074780,106955.4,-1,42.860856,24.30000000000291,67.16085600000291,22.40000000000873,93.44262295081968
2025-06-27T19:49:32.102602,106955.4,-1,42.860856,24.30000000000291,67.16085600000291,22.40000000000873,93.44262295081968
2025-06-27T19:49:33.126713,106955.4,-1,42.860856,26.5,69.360856,20.20000000001164,93.54838709677419
2025-06-27T19:49:34.163816,106953.2,-1,42.860856,26.5,69.360856,20.20000000001164,93.54838709677419
2025-06-27T19:49:35.223119,106953.2,-1,42.860856,26.5,69.360856,20.20000000001164,93.54838709677419
2025-06-27T19:49:36.261908,106953.2,-1,42.860856,26.5,69.360856,20.20000000001164,93.54838709677419
2025-06-27T19:49:37.300927,106953.2,-1,42.860856,26.5,69.360856,20.20000000001164,93.54838709677419
2025-06-27T19:49:38.356209,106953.2,-1,42.860856,26.5,69.360856,20.20000000001164,93.54838709677419
2025-06-27T19:49:39.408701,106953.2,-1,42.860856,26.5,69.360856,20.20000000001164,93.54838709677419
2025-06-27T19:49:40.457746,106953.2,-1,42.860856,26.59999999999127,69.46085599999127,20.100000000020373,93.65079365079364
2025-06-27T19:49:41.506680,106953.2,-1,42.860856,26.59999999999127,69.46085599999127,20.000000000029104,93.75
2025-06-27T19:49:42.546385,106953.1,-1,42.860856,26.5,69.360856,20.100000000020373,92.3076923076923
2025-06-27T19:49:43.607010,106953.2,-1,42.860856,26.59999999999127,69.46085599999127,20.000000000029104,92.42424242424242
2025-06-27T19:49:44.666863,106953.1,-1,42.860856,26.5,69.360856,20.100000000020373,91.04477611940298
2025-06-27T19:49:45.713089,106953.1,-1,42.860856,26.5,69.360856,20.20000000001164,89.70588235294117
2025-06-27T19:49:46.775566,106953.2,-1,42.860856,26.5,69.360856,20.20000000001164,89.70588235294117
2025-06-27T19:49:47.824233,106953.2,-1,42.860856,26.5,69.360856,20.20000000001164,89.70588235294117
2025-06-27T19:49:48.876762,106953.2,-1,42.860856,26.5,69.360856,20.20000000001164,89.70588235294117
2025-06-27T19:49:49.926745,106953.2,-1,42.860856,26.5,69.360856,20.20000000001164,89.70588235294117
2025-06-27T19:49:50.953161,106953.2,-1,42.860856,26.5,69.360856,20.20000000001164,89.70588235294117
2025-06-27T19:49:51.987724,106953.2,0,68.291324,-0.0,68.291324,20.20000000001164,89.70588235294117
2025-06-27T19:49:53.017493,106953.2,-1,68.291324,-0.0,68.291324,20.20000000001164,89.70588235294117
2025-06-27T19:49:54.050237,106953.2,-1,68.291324,-0.0,68.291324,20.20000000001164,89.70588235294117
2025-06-27T19:49:55.079142,106953.2,-1,68.291324,-0.0,68.291324,20.20000000001164,89.70588235294117
2025-06-27T19:49:56.113390,106953.2,-1,68.291324,-0.0,68.291324,20.20000000001164,89.70588235294117
2025-06-27T19:49:57.147719,106953.2,-1,68.291324,-0.0,68.291324,20.20000000001164,89.70588235294117
2025-06-27T19:49:58.204907,106953.2,-1,68.291324,-0.19999999999708962,68.09132400000291,20.40000000000873,88.40579710144928
2025-06-27T19:49:59.252194,106953.2,-1,68.291324,-0.19999999999708962,68.09132400000291,20.60000000000582,87.14285714285714
2025-06-27T19:50:00.316412,106953.4,0,67.02179000000291,0.0,67.02179000000291,22.70000000001164,87.32394366197182
2025-06-27T19:50:01.369263,106955.5,1,65.95223500000291,0.8000000000029104,66.75223500000583,23.500000000014552,87.5
2025-06-27T19:50:02.411831,106956.3,1,65.95223500000291,3.0,68.95223500000291,25.70000000001164,87.67123287671232
2025-06-27T19:50:03.457843,106956.3,1,65.95223500000291,3.0,68.95223500000291,27.90000000000873,87.83783783783784
2025-06-27T19:50:04.502470,106958.5,1,65.95223500000291,4.100000000005821,70.05223500000874,29.000000000014552,88.0
2025-06-27T19:50:05.562833,106959.6,1,65.95223500000291,7.100000000005821,73.05223500000874,32.00000000001455,88.1578947368421
2025-06-27T19:50:06.625997,106962.6,1,65.95223500000291,7.0,72.95223500000291,31.90000000000873,87.01298701298701
2025-06-27T19:50:07.691227,106962.5,1,65.95223500000291,7.100000000005821,73.05223500000874,32.00000000001455,87.17948717948718
2025-06-27T19:50:08.733484,106962.5,1,65.95223500000291,7.100000000005821,73.05223500000874,32.10000000002037,87.34177215189874
2025-06-27T19:50:09.787879,106962.6,1,65.95223500000291,16.19999999999709,82.152235,41.20000000001164,87.5
2025-06-27T19:50:10.833203,106971.7,1,65.95223500000291,16.19999999999709,82.152235,41.20000000001164,87.5
2025-06-27T19:50:11.900191,106971.7,1,65.95223500000291,19.30000000000291,85.25223500000583,44.30000000001746,87.65432098765432
2025-06-27T19:50:12.936934,106971.7,1,65.95223500000291,19.30000000000291,85.25223500000583,47.40000000002328,87.8048780487805
2025-06-27T19:50:13.959933,106974.8,1,65.95223500000291,19.80000000000291,85.75223500000583,47.90000000002328,87.95180722891565
2025-06-27T19:50:14.994846,106975.3,1,65.95223500000291,20.39999999999418,86.3522349999971,48.50000000001455,88.09523809523809
2025-06-27T19:50:16.034760,106975.9,1,65.95223500000291,20.60000000000582,86.55223500000874,48.70000000002619,88.23529411764706
2025-06-27T19:50:17.076413,106976.1,1,65.95223500000291,20.60000000000582,86.55223500000874,48.70000000002619,88.23529411764706
2025-06-27T19:50:18.140066,106976.1,1,65.95223500000291,21.5,87.45223500000291,49.60000000002037,88.37209302325581
2025-06-27T19:50:19.169462,106976.1,1,65.95223500000291,21.5,87.45223500000291,50.50000000001455,88.50574712643679
2025-06-27T19:50:20.216925,106977.0,1,65.95223500000291,22.60000000000582,88.55223500000874,51.60000000002037,88.63636363636364
2025-06-27T19:50:21.278472,106978.1,1,65.95223500000291,23.30000000000291,89.25223500000583,52.30000000001746,88.76404494382022
2025-06-27T19:50:22.338951,106978.8,1,65.95223500000291,23.60000000000582,89.55223500000874,52.60000000002037,88.88888888888889
2025-06-27T19:50:23.382272,106979.1,1,65.95223500000291,24.30000000000291,90.25223500000583,53.30000000001746,89.01098901098901
2025-06-27T19:50:24.447347,106979.8,1,65.95223500000291,24.80000000000291,90.75223500000583,53.80000000001746,89.13043478260869
2025-06-27T19:50:25.492842,106979.8,1,65.95223500000291,24.80000000000291,90.75223500000583,54.30000000001746,89.24731182795699
2025-06-27T19:50:26.554184,106980.3,1,65.95223500000291,25.5,91.45223500000291,55.00000000001455,89.36170212765957
2025-06-27T19:50:27.619425,106981.0,1,65.95223500000291,27.5,93.45223500000291,57.00000000001455,89.47368421052632
2025-06-27T19:50:28.680907,106983.0,1,65.95223500000291,28.10000000000582,94.05223500000874,57.60000000002037,89.58333333333334
2025-06-27T19:50:29.717256,106983.6,1,65.95223500000291,28.30000000000291,94.25223500000583,57.80000000001746,89.69072164948454
2025-06-27T19:50:30.763457,106983.6,1,65.95223500000291,28.30000000000291,94.25223500000583,58.00000000001455,89.79591836734694
2025-06-27T19:50:31.800640,106983.8,1,65.95223500000291,31.89999999999418,97.8522349999971,61.60000000000582,89.8989898989899
2025-06-27T19:50:32.858317,106987.4,1,65.95223500000291,31.89999999999418,97.8522349999971,61.60000000000582,89.8989898989899
2025-06-27T19:50:33.907095,106987.4,1,65.95223500000291,32.0,97.95223500000291,61.70000000001164,90.0
2025-06-27T19:50:34.945636,106987.5,1,65.95223500000291,31.89999999999418,97.8522349999971,61.60000000000582,89.10891089108911
2025-06-27T19:50:35.981142,106987.4,1,65.95223500000291,31.89999999999418,97.8522349999971,61.60000000000582,89.10891089108911
2025-06-27T19:50:37.002051,106987.4,1,65.95223500000291,31.89999999999418,97.8522349999971,61.60000000000582,89.10891089108911
2025-06-27T19:50:38.050092,106987.4,1,65.95223500000291,32.0,97.95223500000291,61.70000000001164,89.2156862745098
2025-06-27T19:50:39.110237,106987.5,1,65.95223500000291,31.89999999999418,97.8522349999971,61.60000000000582,88.3495145631068
2025-06-27T19:50:40.175808,106987.4,0,96.7823609999971,0.0,96.7823609999971,61.60000000000582,88.3495145631068
2025-06-27T19:50:41.223453,106987.4,-1,95.7124869999971,-0.10000000000582077,95.61248699999128,61.70000000001164,87.5
2025-06-27T19:50:42.271607,106987.4,-1,95.7124869999971,-0.10000000000582077,95.61248699999128,61.80000000001746,86.66666666666667
2025-06-27T19:50:43.316331,106987.5,0,94.54261199999128,0.0,94.54261199999128,61.80000000001746,86.66666666666667
2025-06-27T19:50:44.378645,106987.5,1,93.47273699999128,0.5,93.97273699999128,62.30000000001746,86.79245283018868
2025-06-27T19:50:45.441817,106988.0,1,93.47273699999128,2.1000000000058208,95.5727369999971,63.90000000002328,86.91588785046729
2025-06-27T19:50:46.484817,106989.6,1,93.47273699999128,2.3000000000029104,95.7727369999942,64.10000000002037,87.03703703703704
2025-06-27T19:50:47.547976,106989.8,1,93.47273699999128,2.3999999999941792,95.87273699998546,64.20000000001164,87.1559633027523
2025-06-27T19:50:48.590101,106989.8,1,93.47273699999128,2.3999999999941792,95.87273699998546,64.30000000000291,87.27272727272727
2025-06-27T19:50:49.638974,106989.9,1,93.47273699999128,2.5,95.97273699999128,64.40000000000873,87.38738738738738
2025-06-27T19:50:50.695559,106990.0,1,93.47273699999128,2.5,95.97273699999128,64.40000000000873,87.38738738738738
2025-06-27T19:50:51.738221,106990.0,1,93.47273699999128,2.3999999999941792,95.87273699998546,64.30000000000291,86.60714285714286
2025-06-27T19:50:52.799660,106989.9,1,93.47273699999128,2.3999999999941792,95.87273699998546,64.30000000000291,86.60714285714286
2025-06-27T19:50:53.863412,106989.9,1,93.47273699999128,2.5,95.97273699999128,64.40000000000873,86.72566371681415
2025-06-27T19:50:54.927108,106990.0,1,93.47273699999128,2.5,95.97273699999128,64.40000000000873,86.72566371681415
2025-06-27T19:50:55.975048,106990.0,1,93.47273699999128,2.5,95.97273699999128,64.40000000000873,86.72566371681415
2025-06-27T19:50:57.012754,106990.0,0,94.90283699999128,0.0,94.90283699999128,64.40000000000873,86.72566371681415
2025-06-27T19:50:58.074820,106990.0,-1,94.90283699999128,-0.0,94.90283699999128,64.40000000000873,86.72566371681415
2025-06-27T19:50:59.111809,106990.0,0,93.83293699999128,0.0,93.83293699999128,64.40000000000873,86.72566371681415
2025-06-27T19:51:00.159605,106990.0,1,93.83293699999128,0.0,93.83293699999128,64.40000000000873,86.72566371681415
2025-06-27T19:51:01.194986,106990.0,1,93.83293699999128,0.0,93.83293699999128,64.40000000000873,86.72566371681415
2025-06-27T19:51:02.252116,106990.0,0,92.76303699999127,0.0,92.76303699999127,64.40000000000873,86.72566371681415
2025-06-27T19:51:03.299233,106990.0,-1,91.69313699999127,-3.3000000000029104,88.39313699998836,67.70000000001164,85.96491228070175
2025-06-27T19:51:04.338223,106993.3,0,87.32320399998835,0.0,87.32320399998835,68.60000000000582,86.08695652173914
2025-06-27T19:51:05.384665,106994.2,1,87.32320399998835,0.0,87.32320399998835,68.60000000000582,86.08695652173914
2025-06-27T19:51:06.445398,106994.2,1,87.32320399998835,1.0,88.32320399998835,69.60000000000582,86.20689655172413
2025-06-27T19:51:07.494087,106994.2,1,87.32320399998835,1.0,88.32320399998835,70.60000000000582,86.32478632478633
2025-06-27T19:51:08.553354,106995.2,1,87.32320399998835,2.1000000000058208,89.42320399999417,71.70000000001164,86.4406779661017
2025-06-27T19:51:09.615472,106996.3,1,87.32320399998835,2.1000000000058208,89.42320399999417,71.70000000001164,86.4406779661017
2025-06-27T19:51:10.662783,106996.3,1,87.32320399998835,2.1000000000058208,89.42320399999417,71.70000000001164,86.4406779661017
2025-06-27T19:51:11.718191,106996.3,1,87.32320399998835,3.6999999999970896,91.02320399998544,73.30000000000291,86.5546218487395
2025-06-27T19:51:12.759675,106996.3,1,87.32320399998835,3.6999999999970896,91.02320399998544,74.89999999999418,86.66666666666667
2025-06-27T19:51:13.804950,106996.3,1,87.32320399998835,3.6999999999970896,91.02320399998544,76.49999999998545,86.77685950413223
2025-06-27T19:51:14.849584,106996.3,1,87.32320399998835,3.6999999999970896,91.02320399998544,78.09999999997672,86.88524590163934
2025-06-27T19:51:15.898580,106996.3,1,87.32320399998835,3.6999999999970896,91.02320399998544,79.69999999996799,86.99186991869918
2025-06-27T19:51:16.933925,106996.3,1,87.32320399998835,3.6999999999970896,91.02320399998544,81.29999999995925,87.09677419354838
2025-06-27T19:51:17.978525,106996.3,1,87.32320399998835,3.6999999999970896,91.02320399998544,82.89999999995052,87.2
2025-06-27T19:51:19.033283,106997.9,1,87.32320399998835,4.100000000005821,91.42320399999417,83.29999999995925,87.3015873015873
2025-06-27T19:51:20.080142,106997.9,1,87.32320399998835,4.100000000005821,91.42320399999417,83.69999999996799,87.4015748031496
2025-06-27T19:51:21.125244,106998.3,1,87.32320399998835,4.100000000005821,91.42320399999417,83.69999999996799,87.4015748031496
2025-06-27T19:51:22.183631,106998.3,1,87.32320399998835,4.100000000005821,91.42320399999417,83.69999999996799,87.4015748031496
2025-06-27T19:51:23.242837,106998.3,1,87.32320399998835,4.100000000005821,91.42320399999417,83.69999999996799,87.4015748031496
2025-06-27T19:51:24.276982,106998.3,1,87.32320399998835,4.100000000005821,91.42320399999417,83.69999999996799,87.4015748031496
2025-06-27T19:51:25.335636,106998.3,1,87.32320399998835,4.100000000005821,91.42320399999417,83.69999999996799,87.4015748031496
2025-06-27T19:51:26.378191,106998.3,1,87.32320399998835,4.100000000005821,91.42320399999417,83.69999999996799,87.4015748031496
2025-06-27T19:51:27.438614,106998.3,0,90.35322099999418,0.0,90.35322099999418,83.69999999996799,87.4015748031496
2025-06-27T19:51:28.477677,106998.3,-1,90.35322099999418,-0.0,90.35322099999418,83.69999999996799,87.4015748031496
2025-06-27T19:51:29.539386,106998.3,-1,90.35322099999418,-0.0,90.35322099999418,83.69999999996799,87.4015748031496
2025-06-27T19:51:30.591844,106998.3,-1,90.35322099999418,-0.0,90.35322099999418,83.69999999996799,87.4015748031496
2025-06-27T19:51:31.641187,106998.3,-1,90.35322099999418,-0.0,90.35322099999418,83.69999999996799,87.4015748031496
2025-06-27T19:51:32.685893,106998.3,-1,90.35322099999418,-0.0,90.35322099999418,83.69999999996799,87.4015748031496
2025-06-27T19:51:33.751654,106998.3,-1,90.35322099999418,0.3000000000029104,90.65322099999709,83.39999999996508,87.5
2025-06-27T19:51:34.816096,106998.0,-1,90.35322099999418,0.3000000000029104,90.65322099999709,83.39999999996508,87.5
2025-06-27T19:51:35.854274,106998.0,-1,90.35322099999418,0.9000000000087311,91.25322100000291,82.79999999995925,87.59689922480621
2025-06-27T19:51:36.914430,106997.4,-1,90.35322099999418,5.19999999999709,95.55322099999127,78.4999999999709,87.6923076923077
2025-06-27T19:51:37.963037,106997.4,-1,90.35322099999418,5.19999999999709,95.55322099999127,74.19999999998254,87.78625954198473
2025-06-27T19:51:39.001386,106993.1,-1,90.35322099999418,5.80000000000291,96.15322099999709,73.59999999997672,87.87878787878788
2025-06-27T19:51:40.061219,106992.5,-1,90.35322099999418,5.900000000008731,96.25322100000291,73.4999999999709,87.96992481203007
2025-06-27T19:51:41.108608,106992.4,-1,90.35322099999418,5.900000000008731,96.25322100000291,73.4999999999709,87.96992481203007
2025-06-27T19:51:42.170810,106992.4,-1,90.35322099999418,5.900000000008731,96.25322100000291,73.4999999999709,87.96992481203007
2025-06-27T19:51:43.215921,106992.4,-1,90.35322099999418,5.900000000008731,96.25322100000291,73.4999999999709,87.96992481203007
2025-06-27T19:51:44.264652,106992.4,-1,90.35322099999418,5.900000000008731,96.25322100000291,73.4999999999709,87.96992481203007
2025-06-27T19:51:45.310485,106992.4,-1,90.35322099999418,5.80000000000291,96.15322099999709,73.59999999997672,87.31343283582089
2025-06-27T19:51:46.370690,106992.5,-1,90.35322099999418,5.80000000000291,96.15322099999709,73.59999999997672,87.31343283582089
2025-06-27T19:51:47.418310,106992.5,-1,90.35322099999418,5.80000000000291,96.15322099999709,73.59999999997672,87.31343283582089
2025-06-27T19:51:48.482281,106992.5,-1,90.35322099999418,5.900000000008731,96.25322100000291,73.4999999999709,87.4074074074074
2025-06-27T19:51:49.521915,106992.5,-1,90.35322099999418,5.900000000008731,96.25322100000291,73.39999999996508,87.5
2025-06-27T19:51:50.585209,106992.4,-1,90.35322099999418,5.900000000008731,96.25322100000291,73.39999999996508,87.5
2025-06-27T19:51:51.627355,106992.4,-1,90.35322099999418,5.900000000008731,96.25322100000291,73.39999999996508,87.5
2025-06-27T19:51:52.682852,106992.4,-1,90.35322099999418,5.900000000008731,96.25322100000291,73.39999999996508,87.5
2025-06-27T19:51:53.741804,106992.4,-1,90.35322099999418,6.30000000000291,96.65322099999709,72.9999999999709,87.59124087591242
2025-06-27T19:51:54.809737,106992.0,-1,90.35322099999418,6.30000000000291,96.65322099999709,72.9999999999709,87.59124087591242
2025-06-27T19:51:55.855944,106992.0,-1,90.35322099999418,6.30000000000291,96.65322099999709,72.9999999999709,87.59124087591242
2025-06-27T19:51:56.892763,106992.0,-1,90.35322099999418,6.30000000000291,96.65322099999709,72.9999999999709,87.59124087591242
2025-06-27T19:51:57.953331,106992.0,-1,90.35322099999418,6.400000000008731,96.75322100000291,72.89999999996508,87.68115942028986
2025-06-27T19:51:58.989730,106991.9,-1,90.35322099999418,6.400000000008731,96.75322100000291,72.89999999996508,87.68115942028986
2025-06-27T19:52:00.042323,106991.9,-1,90.35322099999418,6.400000000008731,96.75322100000291,72.89999999996508,87.68115942028986
