timestamp,price,qty
2025-05-23 20:44:34,108574.90,0.002
2025-05-23 20:44:37,108560.30,0.002
2025-05-23 20:44:39,108557.00,0.028
2025-05-23 20:44:41,108556.50,0.170
2025-05-23 20:44:44,108560.00,0.001
2025-05-23 20:44:46,108561.30,0.001
2025-05-23 20:44:48,108542.10,0.002
2025-05-23 20:44:51,108521.90,0.003
2025-05-23 20:44:53,108532.20,0.001
2025-05-23 20:44:55,108544.10,0.002
2025-05-23 20:44:58,108566.80,0.002
2025-05-23 20:45:00,108570.20,0.032
2025-05-23 20:45:02,108561.20,0.001
2025-05-23 20:45:05,108508.30,0.014
2025-05-23 20:45:07,108490.00,0.008
2025-05-23 20:45:09,108460.00,0.001
2025-05-23 20:45:11,108437.90,0.004
2025-05-23 20:45:14,108417.30,0.135
2025-05-23 20:45:16,108416.50,0.004
2025-05-23 20:45:18,108440.00,0.001
2025-05-23 20:45:21,108459.60,0.005
2025-05-23 20:45:23,108488.60,0.001
2025-05-23 20:45:25,108532.60,0.012
2025-05-23 20:45:28,108548.20,0.001
2025-05-23 20:45:30,108558.10,0.140
2025-05-23 20:45:32,108545.40,0.114
2025-05-23 20:45:35,108553.50,0.004
2025-05-23 20:45:37,108553.50,0.335
2025-05-23 20:45:39,108574.90,0.002
2025-05-23 20:45:42,108590.00,0.028
2025-05-23 20:45:44,108609.40,0.001
2025-05-23 20:45:46,108622.40,0.442
2025-05-23 20:45:49,108641.60,0.260
